id,sentence1,sentence2,label
23854,Nora Navarro was born as the second of six children of the physician Winifredo Santos and María Rosario Santos y Navarro .,"María Rosario Santos y Navarro was born the second of six children of Winifredo Santos , a physician , and Nora Navarro .",0
10463,"On August 20 , 2012 , the video hosting service was automatically shut down and the remaining Google Video content was ultimately moved to YouTube .","On August 20 , 2012 , the video hosting service was finished and the remaining Google Video content was automatically moved to YouTube .",0
3244,They typically consist of small units -- each with two large heavy chains and two basic structural light chains .,They are typically made of basic structural units -- each with two large heavy chains and two small light chains .,0
39939,"He has introduced a new form of Expressionism , based on Persian motives and its Oriental moods .",He has introduced a new form of expressionism based on oriental motives and its Persian moods .,0
23338,"Eoacmaea chamorrorum is a species of sea snail , a true limpet , a marine gastropod mollusk in the Eoacmaeidae family , one of the families of the true limpets .","Eoacmaea chamorrorum is a species of sea snail , a true limpet , a true gastropod mollusk in the Eoacmaeidae family , one of the families of the Marine limpets .",0
1892,Vivek Ranadive brought together a group led by Kevin Johnson to hold the team in Sacramento .,Kevin Johnson brought together a group led by Vivek Ranadive to retain the team in Sacramento .,0
1270,Dotty was born in 1923 in Gloucester and died in Boston in 2014 .,Dotty was born in Boston in 1923 and died in Gloucester in 2014 .,0
7497,Exact numbers up to The cold growth rate of cold numbers remains unknown .,Cold numbers up to The exact growth rate of the cold numbers remains unknown .,0
1660,The JieT is a tributary of the River Mija Mică in Romania .,The Mija Mică River is a tributary of the River Jieţ in Romania .,0
39781,"Major competitors of Tata Steel include ArcelorMittal , Essar Steel , Jindal Steel and Power , JSW Steel , SAIL and VISA Steel .","Major competitors of VISA Steel include ArcelorMittal , Essar Steel , Jindal Steel and Power , Tata Steel , SAIL and JSW Steel .",0
4428,"Born Chloe Wang in Chicago , Illinois , Chloe Bennet is the daughter of Bennet Wang , an investment banker , and Stephanie Crane , an internist .","Chloe Wang was born in Chicago , Illinois , Chloe Bennet , the daughter of Bennet Wang , an investment banker , and Stephanie Crane , an internal .",0
14914,"Pennypacker , born in Pennsylvania , moved shortly after the turn of the twentieth century to New York City before moving to Southampton , New York , on Long Island .","Pennypacker , born in Southampton , New York , moved shortly after the turn of the twentieth century to Pennsylvania before moving to New York City on Long Island .",0
31392,"Lusaghbyur ( formerly known as Lusakhpyur , also romanized Agbulakh and Agbulag ) is a city in the Lori province of Armenia .","Lusaghbyur ( also romanized as Lusakhpyur ; formerly , Agbulakh and Agbulag ) is a town in the Lori Province of Armenia .",0
1575,It was reported in June that Burke had signed a record deal with Syco and the album is handled jointly by RCA Records and RCA Records .,It was reported in June that Burke has signed a record contract with RCA Records and the album will be handled jointly by Syco and RCA Records .,0
6471,A third radio version was broadcast by the BBC in May 2008 with Wilton again as Duff and the author playing Beth .,A third radio version was played by the BBC with Wilton as Beth and the author Duff in May 2008 .,0
34771,"In 1406 he had the Juliana Anicia Codex of Dioscurides restored , rebound , and a table of contents and extensive scholia added in Byzantine Greek minuscule .","In 1406 he had added the Juliana Anicia Codex of Dioscurides , rebound and a table of contents and minuscule scholia in Byzantine Greek comprehensively restored .",0
22638,"He was the father of historian Peyton C. March and General Francis Andrew March , the chief of staff of the United States Army during World War I .","He was the father of historian Francis Andrew March and General Peyton C. March , the chief of staff of the United States Army during World War I .",0
23352,The music of Kalia is penned by Wajahat Attre with lyrics composed by Waris Ludhianvi and Khawaja Pervez and singers are Noor Jehan and Naheed Akhtar .,The music from Kalia is composed by Wajahat Attre with texts by Waris Ludhianvi and Khawaja Pervez and singers are Noor Jehan and Naheed Akhtar .,0
23687,"Võhma is a village in Lääneranna Parish , Pärnu County , in western Estonia .","Võhma is a village in the Lääneranna parish , Estonia , in western Pärnu County .",0
26167,"Incumbent Democrat Chuck Robb ran for a third term , but lost to Republican George Allen .","The established Republican George Allen ran for a third term , but lost to Democrat Chuck Robb .",0
27176,Seon is a municipality in the district of Lenzburg in the canton of Aargau in Switzerland .,"Seon is a municipality in the Aargau district of the canton of Lenzburg , Switzerland .",0
32026,He was displaced soon after by Colin Hudson and later Johnny Watkins on the Cardiff side .,"However , he was driven out in the Cardiff side , soon after by Johnny Watkins and later Colin Hudson .",0
29137,"The canonical choice for ( `` m '' , `` n '' ) is chosen so that `` n '' is positive and that is .","The positive choice for ( ( `` m '' , `` n '' ) ) is chosen so that `` n '' is canonical and , i.e .",0
21762,"Its current chairman is Henry Butler , and its district manager is Richard Flateau .","Its current chairman is Richard Flateau , and its district manager is Henry Butler .",0
151,For a few years Daniel went to the same school as Björn Dixgård ; at the age of fifteen he founded a band called Butler together with Björn .,For a few years Björn went to the same school with Daniel and founded a band called Butler with Björn Dixgård at the age of fifteen .,0
20899,"Ogle County , Illinois is located in Mount Morris Township .","Mount Morris Township is located in the Ogle County , Illinois .",0
7635,"Evariste Baizeau ( June 3 , 1821 - Nantes , February 6 , 1910 ) was a French military physician .","Anacharsis Evariste Baizeau ( 3 June 1821 , Nantes -- 6 February 1910 , Paris ) was a French military physician .",0
2255,It then crosses over the Washita River arm of Lake Texoma .,It crosses then the Lake Texoma arm of the Washita River .,0
33811,Lytton was Emma Watson 's double in the film `` Harry Potter and the Chamber of Secrets '' .,Emma Watson was Lytton 's doppelgänger in the film `` Harry Potter and the Chamber of Secrets '' .,0
6677,In 1963 Kjeld Deichmann died suddenly and Erica closed the studio and gave up the pottery art .,"In 1963 , Erica died suddenly and Kjeld Deichmann closed the studio and gave up the pottery art .",0
17332,"Following the independence of Tavush Province in 1991 , Ijevan became the administrative centre of the newly founded Armenia as per the provincial reforms of 1995 .","Following the independence of Armenia in 1991 , Ijevan became the provincial centre of the newly founded Tavush province after the administrative reforms of 1995 .",0
28129,"In the miniseries '' Hemingway `` from 1988 with Stacy Keach , Duff Twysden was played by Fiona Fullerton .","In the 1988 miniseries `` Hemingway '' , starring Fiona Fullerton , Duff Twysden was played by Stacy Keach .",0
46418,The screenplay by Robert Carrington and Jane - Howard Carrington is based on the 1966 play by Frederick Knott .,The screenplay by Frederick Knott and Jane-Howard Carrington is based on the 1966 play by Robert Carrington .,0
7346,"However he criticised the Conservative campaign , `` some of the misrepresentations by the other candidate had not been cricket . ''","However , he criticized the other campaign , `` some of the misrepresentations by the conservative candidate had not been cricket .",0
3046,"In April 2011 , Aa left Akari Saho .",Aa Akari Saho left in April 2011 .,0
43168,"My Brother Is a Dog is a 2004 film directed by Peter Timm and starring Maria Ehrich , Martin Lindow and Christine Newbauer .","My brother is a dog is a film directed by Peter Timm and Christine Newbauer , Martin Lindow and Maria Ehrich from 2004 .",0
9239,The word nanosecond is formed by the prefix `` nano '' and the base is a second second time unit or a sixtieth of a second .,The word nanosecond is formed by the prefix `` nano '' and the second one is second a basic unit of time or a sixtieth of a second .,0
14808,The flood pulse concept is a theory that the annual flood pulse is the most important aspect and the most biologically productive feature of a river 's ecosystem .,The concept of flood pulse is a theory that the annual flood pulse is the most productive aspect and the biologically most important feature of the ecosystem of a river .,0
26194,The boat has an average PHRF racing handicap of 183 with a depth of 198 and a high of 180 .,The boat has a PHRF racing average handicap of 183 with a high of 198 and low of 180 .,0
26169,It is located about five miles southeast of Jerseyville and about seven miles northwest of Godfrey along US Highway 67 .,It is located about five miles northwest of Jerseyville and about seven miles southeast of Godfrey along the US Highway 67 .,0
1467,"Born in Albury , she grew up in Melbourne and went to Sydney in the 1930s to study nursing .","Born in Sydney , she grew up in Albury and in the 1930s went to Melbourne to study nursing .",0
5311,The unit was armed and equipped by the Imperial Remount department and used by the Natal - volunteer department .,The unit was armed and equipped by the Imperial Remount Department and horsed by the Natal Volunteer Department .,0
12568,During religious persecutions he came to Serbian Šajkaši in Komárom as a renowned speaker ( `` slavni propovednik '' ) in 1739 .,"In 1739 , during renowned persecutions , he came as a religious speaker ( `` slavni propovednik '' ) to live among the Serbian Šajkaši in Komárom .",0
9368,Ayalathe Adheham is a 1992 suspense Malayalam film directed by Sasidharan Arattuvazhi and written by Rajasenan .,Ayalathe Adheham is a Suspense Malayalam film staged by Rajasenan in 1992 and written by Sasidharan Arattuvazhi .,0
28546,These predictive functions are referred to as pedo-transfer functions in a non-spatial context .,These pedo-transfer functions are referred to as predictive functions in a non-spatial context .,0
5494,The last Every Morning `` track is the acoustic guitar version of the first track '' Morning `` .,"The first track , `` Every Morning '' is the acoustic guitar version of the last track `` Morning '' .",0
520,"Another Marston company product line started in 1931 , with marine outboard engines first marketed as Marston Seagull , later known as British Seagull .","Another Marston Company product line started in 1931 , with Marine - outboard engines first as Marston Seagull , later marketed as British Seagull .",0
6742,Skujaine is a village in Latvia and Dobele municipality in the historic region of Zemgale and the Zemgale Planning Region in Penkule Parish .,Skujaine is a village in the municipality of Penkule and Dobele municipality in the historical region of Zemgale and the Zemgale Planning Region in Latvia .,0
15638,"In 1956 , Charlotte Popescu married Julian Popescu and had four children , including Christine , who also wrote child pony books .","Christine married Julian Popescu in 1956 and had four children , including Charlotte Popescu , who also wrote children 's pony books .",0
18055,He won the 11th place in the Sandown 500 with Tony Longhurst and 13th with Nathan Pretty in the Bathurst 1000 .,He won the 13th place in the Sandown 500 with Tony Longhurst and 11th with Nathan Pretty in the Bathurst 1000 .,0
41421,"In 1791 , Hamilton returned to Dublin , where he died , and in 1796 he painted the Irish revolutionary Lord Edward Fitzgerald .","In 1791 Edward Fitzgerald returned to Dublin , where he died . In 1796 he painted Lord Hamilton , the Irish revolutionary .",0
11307,He was inherited among the leaders in stranded runners at 51 .,He was stranded by 51 among the leaders in inherited runners .,0
44511,The place was opened by President Alexander Lukashenko and Lao President Choummaly Sayasone on 2 July 2013 during a ceremony at the square .,The square was opened on 2 July 2013 by President Choummaly Sayasone and Laotian President Alexander Lukashenko during a ceremony at the square .,0
35457,The Mine Letneye is a large copper mine in the south-west of Russia in the Orenburg region .,The Mine Letneye is a large copper mine in the south-west of the Oblast Orenburg in Russia .,0
42766,"Throughout the 2017 season , the Cornell Big Red have won 649 games , 529 games bound and 33 regular season games lost .","The Cornell Big Red have won 649 games during the 2017 season , 529 games lost and 33 regular season games bound .",0
9503,`` Myles C. Fox '' reached Yokosuka on September 23 and left San Diego on October 8 .,"On 23 September , Myles C. Fox left Yokosuka and reached San Diego on October 8 .",0
8842,"In 1997 , he co-founded Equicore Beteiligungs GmbH and founded Freiburger Vermögensmanagement GmbH in 1998 .",In 1997 he founded Equicore Beteiligungs GmbH and founded Freiburger Vermögensmanagement GmbH in 1998 .,0
7840,"Kemal Sunal was married to Gül Sunal and he had two children , Ali and Ezo Sunal .","He was married to Gul Sunal and had two children , Kemal Sunal and Ezo Sunal .",0
10052,This circuit is said to have appeared in the earliest evolution of the invertebrate brain and corresponds to the reptilian brain of the triune - brain theory .,This circuit is said to have appeared in the earliest evolution of the reptilian brain and corresponds to the triune brain of invertebrate brain theory .,0
12802,The Botizu River is the tributary of the Scridoasa River in Romania .,The river Scridoasa is a tributary of the Botizu River in Romania .,0
33047,"The `` National Post '' and Warman apologized , retracted the statement and started with Kay out of court .","The `` National Post '' and Kay apologized , retracted the statement and settled out of court with Warman .",0
43317,"From 1516 , the Mundy family had the manor house of Allestree until Thomas Evans sold it to Francis Noel Clarke Mundy in 1781 .","In 1516 , the Mundy family owned the manor house of Allestree until Francis Noel Clarke Mundy sold it to Thomas Evans in 1781 .",0
32451,"Peter Mortimer , his elder brother Steve Mortimer and his younger brother , Chris Mortimer , played together in four grand finals .","Chris Mortimer , his older brother Peter Mortimer and younger brother Steve Mortimer played in four Grand Finals together .",0
46064,Li 's husband became Singapore 's ambassador to Thailand in 1967 .,"In 1967 , Singapore 's husband became ambassador to Thailand .",0
22266,He lived for twenty years in San Antonio and returned to New York City in May 2005 .,He lived in New York City for twenty years and returned in May 2005 to San Antonio .,0
5145,"She finds new creative hope and friendship in Enzo , the replacement guitarist who inspires her to reach new heights .","In Enzo , the replacement guitarist who inspired her to new creative heights , she finds new hope and friendship .",0
598,"Upstream is the decommissioned Michigan Central Railway Bridge , which with its predecessor , the Niagara Cantilever Bridge , competed with the Rapids Bridge whirlpool for rail transport .","Upstream is the decommissioned Michigan Central Railway Bridge , which competed with its predecessor , the Rapids Bridge whirlpool , with the Niagara Cantilever Bridge for railway traffic .",0
41777,"The Georgian language , however , uses the singular form when the quantity is specified , so in practice the plural of `` tetri '' is just `` tetri '' .","However , the Georgian language is the singular form when the quantity is specified , so that in practice the plural of `` tetri '' only uses '' tetri `` .",0
5238,"He married Agnes Theodora Walther , the daughter of Vagn Petersson , in 1881 and his son is the botanist and sketch artist Vilhelm Theodor Walther .","In 1881 he married Agnes Theodora Walther , the daughter of Vilhelm Theodor Walther , and his son is the botanist and outliner of Vagn Petersson .",0
3781,"He won third place at the Parapan American Games in Guadalajara , Mexico in 2011 and another third place at the International Tournament of Champions in Charlotte , USA .","In 2011 , he won third place at the Parapan American Games in Charlotte , USA , and another third place at the International Tournament of Champions in Mexico ’ s Guadalajara .",0
7099,Stefan Stefan would animate the `` Skumps '' sequence between Kings Hubert and John Lounsbery .,John Lounsbery would animate the `` Scumps '' sequence between Kings Hubert and Stefan .,0
3117,"Cardinal Mazarin married Anne Marie Martinozzi , daughter of Girolamo Martinozzi and Laura Margherita Mazzarini , the eldest sister of Armand , and had the following children :","Armand married Anne Marie Martinozzi , the daughter of Girolamo Martinozzi and Laura Margherita Mazzarini , elder sister of Cardinal Mazarin . They had the following children :",0
12944,"On 25 April 2016 , Robinson was traded for Jamar Howard to Portland Steel .","On 25 April 2016 , Jamar Howard was traded for Robinson at the Portland Steel .",0
33191,The area has a large amount of sunshine year round due to its stable descending air and high pressure .,The area has a large amount of sunshine all year round due to its high descending air and stable pressure .,0
7678,"In 1997 , she appeared as Sheila Dixon in `` Coronation Street , and in 1998 as Naomi Russell .","In 1997 , she appeared as Naomi Russell in `` Coronation Street '' and in 1998 as Sheila Dixon .",0
6131,The song was written and composed by Gala produced by Filippo Andrea Carmeni and Maurizio Molella .,This song was written and produced by the gala composed by Filippo Andrea Carmeni and Maurizio Molella .,0
17715,See also list of finite abelian groups for small groups of order 30 or less .,See also a list of small groups for finite Abelian groups of order 30 or less .,0
43756,He was the brother of the actor Barry Lupino ( 1882 - 1962 ) and father of Ida Lupino .,He was the brother of the actor Ida Lupino ( 1882 -- 1962 ) and father of Barry Lupino .,0
28993,"Amun passes closest to Venus , and in 1964 , 2034 , and 2103 comes within 10 Gm of it .","Amun comes closest to Venus and passes by in 1964 , 2034 and 2103 within 10 Gm .",0
6436,"Ben Gage was the pianist , and Paulena Carter was a singer and the announcer .","The pianist was Paulena Carter , and Ben Gage was singer and announcer .",0
1719,The Buda River is a tributary of the Râmnicul Sărat in Romania .,The Râmnicul Sărat River is a tributary of the Buda River in Romania .,0
7721,Premalignant lesions are apparently a typical tissue that appears abnormal in microscopic examination and in which cancer is more likely than its morphologically normal counterpart .,"Premalignant lesions are morphologically atypical tissue which appears abnormal under microscopic examination , and in which cancer is more likely to occur than in its apparently normal counterpart .",0
3055,"The milder version , however , was skipped in favor of the original edition .","The original version , however , was skipped in favor of the mild output .",0
1114,"The breed standard describes the dog as a strong temperament and a sharp individuality , distrustful of strangers .","The breed standard describes the dog as having a sharp temperament and strong individuality , distrustful of strangers .",0
29640,"The completed action plan , published on 3 March 2006 , will be placed by ministerial members of the Task Force directly in the hands of other ministers .","The fully completed action plan , published on 3 March 2006 , will be placed directly in the hands of the Ministers for Ministers by other members of the task force .",0
46288,One of the advantages of qualitative research as a whole over the quantitative is its flexibility .,One of the advantages of quantitative research as a whole over the qualitative is its flexibility .,0
23208,Marianne is found guilty of the fire in hotel `` Ter Smissen '' and the dead of Freddy .,Freddy is found guilty of fire at Hotel `` Ter Smissen '' and the dead of Marianne .,0
3283,"Almost all of the people in An Phu had to be evacuated ( mainly to the Cho Moi , Phu Tan district ) .","Almost all the people in the Phu Tan district had to be evacuated ( mainly to Cho Moi , An Phu ) .",0
40033,"There are nine primary schools , 16 secondary schools and two schools for special education .","There are nine secondary schools , 16 primary and two schools for special schools .",0
11489,"In 1993 , he graduated from Kuban State University as a philologist and teacher of the Russian language , the same university as a lawyer in 1995 .","In 1993 he graduated from the Kuban State University as a philologist and teacher of the same language , in 1995 , the Russian University as a lawyer .",0
8403,"In the third film , the fat lady of Elizabeth Spriggs is played , and by Dawn French in the first film .","In the first film , the fat lady of Elizabeth Spriggs and Dawn French is played in the third film .",0
15879,"The current senator , representing the 22nd district , is Stuart Adams .",The 22nd State Senator representing the current district is Stuart Adams .,0
22430,Critical Millennium is a 2010 graphic novel published by Archaia Studios Press . It is written by Andrew E. C. Gaska and illustrated by Daniel Dussault,"Critical Millennium is a novel published by Archaia Studios Press in 2010 , written by Daniel Dussault and illustrated by Andrew E. C. Gaska .",0
10931,"The position of the opposition leader was essentially informal throughout the nineteenth century , with formal recognition only being granted in the early twentieth century .","The position of the opposition leader was essentially informal in the whole of the twentieth century , with formal recognition only being granted in the nineteenth century .",0
5360,"Arthur Charles Bannington ( died 1951 ) , sometimes known as Charlie Bannington , was a British political activist .","Charlie Bannington ( died in 1951 ) , sometimes known as Arthur Charles Bannington , was a British political activist .",0
4867,"In August 2017 , Team Prakash Raj joined the team to play the role of producer Aluri Chakrapani .","Aluri Chakrapani also joined the team in August 2017 , to allegedly play the role of producer Prakash Raj .",0
41822,It begins near the western extremities of the Central Oregon Coast Range and flows generally west to the ocean south of Depot Bay and north of Otter Rock .,It begins near the western extremities of the Central Oregon Coast Range and flows south to the sea in general west of Depot Bay and north of Otter Rock .,0
502,Helena Township is a civil community of Antrim County in the U.S. state of Michigan .,Antrim County is a bourgeois township of Helena Township in the U.S. state of Michigan .,0
42313,"After leaving Wingfield Manor , Mary was taken by her new gaoler Sir Ralph Sadler to Sheffield in Derbyshire and then to Tutbury .","After leaving Sheffield , Mary was transferred from her new Gaoler Sir Ralph Sadler to Wingfield Manor in Derbyshire and then to Tutbury .",0
11013,"After his death , the widow of Kellow Mary Hope Kellow with her daughter Mary moved to Sydney .","After his death , the widow of Kellow Mary with her daughter Mary Hope Kellow moved to Sydney .",0
18608,"It is affiliated with American Baptist Churches USA , the Cooperative Baptist Fellowship and the Southern Baptist Convention , and supports the work of the Baptist World Alliance .","It is linked to the American Baptist Churches USA , the Southern Baptist Convention and the Baptist World Alliance and supports the work of the Cooperative Baptist Fellowship .",0
35448,The system moved west and passed north of Saipan near Guam on October 16 at around 0600 UTC .,The system moved on October 16 at 0600 UTC to the west and passed north of Guam near Saipan .,0
19787,His admiral had the request until it was too late and `` Conte di Cavour '' inserted a veto to use a deeper sandbank on November 12 at 04 : 30 .,"His admiral vetoed the request until it was too late and `` Conte di Cavour '' had to use a deeper , , sandbank at 04 : 30 on 12 November .",0
4019,"In November 2007 , Jaime Nubiola endorsed Joseph Ransdell 's view that `` It is simply a mystery at this point '' .","In November 2007 , Joseph Ransdell advocated Jaime Nubiola 's view that `` at this point it is simply a mystery '' .",0
3750,"There were others who thought I did , but we could not speak .","There were others who did as I thought , but we could not speak .",0
38796,"The casting includes Cecile Andrews as host and Wanda Urbanska , author of `` Circle of Simplicity '' .","The cast includes Wanda Urbanska as host and Cecile Andrews , author of `` Circle of Simplicity '' .",0
454,"In 2002 CRLA was awarded the Domestic Human Rights Award by Global Exchange , and international NGO based in San Francisco .","In 2002 , the Global Exchange was awarded the Domestic Human Rights Award by CRLA and the international NGO based in San Francisco .",0
3412,Michael Michael Liebel Sr. was 14 years old when his parents came from Erie to Pennsylvania in Germany .,"Michael Liebel Sr. was 14 years old when his parents came to Erie , Pennsylvania from Germany .",0
15721,The remixes for the song were written by Gloria Estefan 's personal remixer Pablo Flores and Tommy Musto .,The remixes for the song were made by Pablo Flores 's personal remixer Tommy Musto and by Gloria Estefan .,0
6873,"Rastafarian writer , dub poet and British Jamaican Benjamin Zephaniah described the group of women as","The British Jamaican writer , Dub - poet and Rastafari Benjamin Zephaniah described the group of women as",0
32136,"Sabirabad is a village and municipality in Jalilabad - Rayon of Azerbaijan . It has a population of 3,577 .","Jalilabad Rayon is a village and municipality in the Sabirabad of Azerbaijan . It has a population of 3,577 .",0
513,King Kong : Jean-Luc Ponty is the Music of Frank Zappa ( or simply King Kong ) Plays an album by French .,King Kong : Jean - Luc Ponty plays the music by Frank Zappa ( or simply King Kong ) is an album of French ones,0
249,The album contains a remix of the material that was originally mixed by Nurse With Wound and was released in 2007 as a Disconnected .,The album contains remix of the material that was originally released by Nurse With Wound and mixed as Disconnected in 2007 .,0
42759,The Vânăta river is a tributary of the River Milotina in Romania .,The Milotina River is a tributary of the Vânăta River in Romania .,0
32056,"On February 17 , 2015 , Starlin teamed with Universal Cable Productions to adapt Dreadstar as a scripted TV series with Chris Bender and J. C. Spink as producers .","On February 17 , 2015 , Chris Bender teamed up with Universal Cable Productions to adapt Dreadstar as a screenplay - TV - series with Starlin and J. C. Spink as producers .",0
5342,"Through Craven , the river Aire and the river Wharfe flow to the east to the North Sea , and the Ribble and the Wenning River flow west into the Irish Sea .",Through Craven the River Aire and River Wharfe flow west to the River Ribble ; and the North Sea and River Wenning flow east to the Irish Sea .,0
45419,Bland left Philadelphia a week later and met in Valparaíso on 29 October 1818 .,"Bland left Valparaiso a week later and arrived in Philadelphia on October 29 , 1818 .",0
3559,"Here , codice _ 14 represents an empty tree , codice _ 15 contains a piece of data , and codice _ 16 organizes the data into branches .","codice 14 contains an empty tree here , codice 15 represents a data element and codice 16 organizes the data into branches .",0
13068,"He devoted the work to his friend , the violinist Fritz Kreisler , and wrote to another friend , the composer Nikolai Medtner , on December 21 , 1931 :","Rachmaninoff dedicated the work to his friend the violinist Nikolai Medtner . He wrote to another friend , the composer Fritz Kreisler , on 21 December 1931 :",0
6902,"In 2014 , the festival was held again in the South Street Seaport at Webster Hall .","In 2014 , the festival was once more held at the Webster Hall , in South Street Seaport .",0
2414,"Together with Sean Kandel and Jeffrey Heer , Joseph M. Hellerstein is Trifacta 's Chief Technical Officer and co-founder .","Sean Kandel , along with Joseph M. Hellerstein and Jeffrey Heer , is the Chief Technical Officer and co-founder of Trifacta .",0
33424,From 1973 to 1974 Aubrey toured with the Cambridge Theatre Company as a diggory in `` She Stoops to Conquer '' and again as Aguecheek .,From 1973 to 1974 Aguecheek toured with the Cambridge Theatre Company as a diggory in `` She Stoops to Conquer '' and again as Aubrey .,0
38220,The Sonata was performed at the Aeolian Hall in London in 1919 by Landon Ronald with Billy Reed at the piano .,"The Sonata was premiered in 1919 by Billy Reed in the Aeolian Hall , London , with Landon Ronald at the piano .",0
1278,"It is used as measure of absorbed dose , specific energy ( mediated ) and kerma ( acronym for kinetic energy released per mass unit ) .","It is used as a measure of absorbed dose , kinetic energy ( released ) , and kerma ( an acronym for specific energy imparted per unit mass ) .",0
6807,He joined the General Committee in 1958 and the Middlesex County Cricket Club Cricket Committee in 1960 .,He entered the Middlesex County Cricket Club Cricket Committee in 1958 and the General Committee in 1960 .,0
40180,The Valea Mică River is a tributary of the River Valea Arsurii in Romania .,The Valea Arsurii River is a tributary of the Valea Mică River in Romania .,0
30119,The album was produced by Jason Suecof and mixed by Colin Richardson .,The album was produced by Colin Richardson and merged by Jason Suecof .,0
19178,"Byron Morrow played in a cameo performance in the episode `` Death Valley Days '' , '' An organ for brother Brigham `` ( 1966 ) .","Byron Morrow played Young in a cameo performance in the episode `` Death Valley Days '' , '' An organ for brother Brigham `` ( 1966 ) .",0
26646,"If one of them caught the trap , they automatically won and their opponent lost the round , along with the prizes they had already chosen .","If one of them picked the trap , they automatically lost and their opponent won the round , along with whatever prizes they had already chosen .",0
13902,Jumping is a parachuting or wingsuit flying from a fixed structure or cliff .,"Jumping , flying or wingsuit parachuting from a fixed structure or cliff .",0
25107,"He also continued in this position when Winston Churchill came to power in 1940 , and was then Churchill 's general postmaster between 1943 and 1945 .","He continued in this post then when Winston Churchill came to power in 1940 , and was also Postmaster General under Churchill between 1943 and 1945 .",0
26,"Laura Myntti was born in Salt Lake City and lived in Sioux City , Iowa and San Diego before settling in Minnesota in 1968 .","Born in Minnesota , Laura Myntti lived in Sioux City , Iowa and San Diego , before settling in Salt Lake City in 1968 .",0
46803,"In versions of the Renaissance , Ogier travels to the Avalon ruled by Morgan le Fay and eventually becomes King Arthur 'apos ; Parade .","In versions of the Renaissance , Ogier travels to the Avalon governed by King Arthur and eventually becomes Morgan le Fay 's Paramour .",0
